BP,DHD,Dtrc7,Atrc7,Drec7,lat,lon
0,55.85,0,0,0,17.775,-64.575
0,53.76,0,0,13,17.675,-64.725
0.1316,42.76,0,0,0,18.175,-78.075
0.0217,42.76,0,0,0,18.175,-78.075
0.0588,42.76,0,0,0,18.175,-78.075
0.0811,42.76,0,0,0,18.175,-78.075
0.0882,42.76,0,0,0,18.175,-78.075
0.2121,42.76,0,0,0,18.175,-78.075
0.005,32.62,0,0,0,7.075,117.025
0.0225,32.62,0,0,0,7.075,117.025
0.25,32.62,0,0,0,7.075,117.025
0,32.62,0,0,0,7.075,117.025
0.042,53.42,0,0,13,17.675,-64.675
0,53.42,0,0,13,17.675,-64.675
0,54.18,0,0,0,17.675,-64.625
0,54.04,0,0,0,17.725,-64.675
0,53.42,0,0,13,17.675,-64.675
0.233,36.78,0,0,0,12.625,109.225
0,36.78,0,0,0,12.625,109.225
0,53.66,0,0,0,25.675,-79.325
0.0125,32.62,0,0,0,7.075,117.025
0.25,33.49,0,0,0,7.075,117.075
0,31.64,0,0,0,7.125,117.025
0,33.49,0,0,0,7.075,117.075
0.263,55.52,0,0,0,17.725,-64.525
0.429,54.38,0,0,0,17.725,-64.575
0,54.53,0,0,0,17.775,-64.625
0,54.53,0,0,0,17.775,-64.625
0,54.20999,0,0,0,17.725,-64.625
0,54.20999,0,0,0,17.725,-64.625
0,55.85,0,0,0,17.775,-64.575
0,54.20999,0,0,0,17.725,-64.625
0.01,32.62,0,0,0,7.075,117.025
0.025,32.62,0,0,0,7.075,117.025
0.05,32.62,0,0,0,7.075,117.025
0.25,32.62,0,0,0,7.075,117.025
0.121,55.43,0,0,0,17.725,-64.875
0.158,55.85,0,0,0,17.775,-64.575
0.093,54.53,0,0,0,17.775,-64.625
0.1,54.53,0,0,0,17.775,-64.625
0.333,54.53,0,0,0,17.775,-64.625
0,54.53,0,0,0,17.775,-64.625
0,54.53,0,0,0,17.775,-64.625
0,54.53,0,0,0,17.775,-64.625
0,54.53,0,0,0,17.775,-64.625
0,54.53,0,0,0,17.775,-64.625
0,54.53,0,0,0,17.775,-64.625
0,54.53,0,0,0,17.775,-64.625
0,55.85,0,0,0,17.775,-64.575
0,36.43,0,0,0,12.475,109.325
0,36.43,0,0,0,12.475,109.325
0,46.93,0,0,0,28.175,-94.275
0,46.93,0,0,0,28.175,-94.275
0,46.93,0,0,0,28.175,-94.275
0,46.93,0,0,0,28.175,-94.275
0,46.93,0,0,0,28.175,-94.275
0,46.93,0,0,0,28.175,-94.275
0,46.93,0,0,0,28.175,-94.275
0,46.93,0,0,0,28.175,-94.275
0,46.93,0,0,0,28.175,-94.275
0,46.93,0,0,0,28.175,-94.275
0,46.93,0,0,0,28.175,-94.275
0,46.93,0,0,0,28.175,-94.275
0,46.93,0,0,0,28.175,-94.275
0,46.93,0,0,0,28.175,-94.275
0,46.93,0,0,0,28.175,-94.275
0,46.93,0,0,0,28.175,-94.275
0,46.93,0,0,0,28.175,-94.275
0,46.93,0,0,0,28.175,-94.275
0,46.93,0,0,0,28.175,-94.275
0,46.93,0,0,0,28.175,-94.275
0,49.77,0,0,0,29.475,34.925
0,30.79,0,0,0,24.975,125.275
0,30.79,0,0,0,24.975,125.275
0.125,33.16,0,0,0,6.975,117.025
0,32.85,0,0,0,6.925,117.025
0.128,54.53,0,0,0,17.775,-64.625
0.043,54.53,0,0,0,17.775,-64.625
0.06,54.96,0,0,0,17.775,-64.675
0.089,54.53,0,0,0,17.775,-64.625
0,54.53,0,0,0,17.775,-64.625
0,54.53,0,0,0,17.775,-64.625
0,54.53,0,0,0,17.775,-64.625
0,54.53,0,0,0,17.775,-64.625
0,55.43,0,0,0,17.725,-64.875
0,55.43,0,0,0,17.725,-64.875
0,54.7,0,0,0,17.775,-64.775
0,54.7,0,0,0,17.775,-64.775
0,54.7,0,0,0,17.775,-64.775
0,54.7,0,0,0,17.775,-64.775
0.0231,39.64,0,0,0,-18.575,146.475
0.125,39.64,0,0,0,-18.575,146.475
0,52.79,0,0,0,24.925,34.975
0,52.79,0,0,0,24.925,34.975
0.009,30.76,9,1.36,13,13.475,144.775
0.4,33.14,0,0,0,24.325,123.675
0.17,32.47,0,0,0,24.375,123.725
0.02,33.16,0,0,0,6.975,117.025
0.0325,32.85,0,0,0,6.925,117.025
0.019,55.43,0,0,0,17.725,-64.875
0.022,54.96,0,0,0,17.775,-64.675
0.146,54.38,0,0,0,17.725,-64.575
0.178,54.96,0,0,0,17.775,-64.675
0.056,54.38,0,0,0,17.725,-64.575
0,55.85,0,0,0,17.775,-64.575
0,54.53,0,0,0,17.775,-64.625
0,54.53,0,0,0,17.775,-64.625
0,54.53,0,0,0,17.775,-64.625
0,54.53,0,0,0,17.775,-64.625
0,55.85,0,0,0,17.775,-64.575
0,54.04,0,0,0,17.725,-64.675
0,54.96,0,0,0,17.775,-64.675
0,55.43,0,0,0,17.725,-64.875
0.0625,40.08,0,0,0,-18.825,146.525
0,40.08,0,0,0,-18.825,146.525
0,52.79,0,0,0,24.925,34.975
0,52.79,0,0,0,24.925,34.975
0,52.79,0,0,0,24.925,34.975
0,52.79,0,0,0,24.925,34.975
0,52.79,0,0,0,24.925,34.975
0,52.79,0,0,0,24.925,34.975
0.0194,31.63,9,1.3,13,13.525,144.825
0.0339,30.23,9,1.31,13,13.525,144.775
0,32.29,0,0,0,24.425,123.775
0,32.29,0,0,0,24.425,123.775
0.111,55.43,0,0,0,17.725,-64.875
0.129,55.43,0,0,0,17.725,-64.875
0.026,54.7,0,0,0,17.775,-64.775
0.034,55.15,0,0,0,17.775,-64.825
0.176,55.91,0,0,0,17.625,-64.825
0.064,54.2,0,0,13,17.675,-64.775
0,54.53,0,0,0,17.775,-64.625
0,54.53,0,0,0,17.775,-64.625
0,55.85,0,0,0,17.775,-64.575
0,54.53,0,0,0,17.775,-64.625
0,55.85,0,0,0,17.775,-64.575
0,54.2,0,0,13,17.675,-64.775
0,55.06,0,0,0,17.675,-64.825
0.5,54.2,0,0,13,17.675,-64.775
0.0256,44.64,0,0,0,25.725,-80.125
0,52.7,0,0,0,17.225,-62.675
0,52.7,0,0,0,17.225,-62.675
0.19,54.53,0,0,0,17.775,-64.625
0.208,55.85,0,0,0,17.775,-64.575
0,55.91,0,0,0,17.625,-64.825
0,55.91,0,0,0,17.625,-64.825
0.0067,29.31,9,1.68,13,13.475,144.675
0.0313,36.35,0,0,0,34.975,139.825
0.029,55.06,0,0,0,17.675,-64.825
0.167,54.53,0,0,0,17.775,-64.625
0.333,54.2,0,0,13,17.675,-64.775
0,55.85,0,0,0,17.775,-64.575
0,53.76,0,0,13,17.675,-64.725
0,47.39,0,0,0,34.075,139.475
0,47.39,0,0,0,34.075,139.475
0.005,34.88,0,0,0,7.675,98.775
0.25,44.82,0,0,0,26.225,-80.075
0,46.93,0,0,0,28.175,-94.275
0,44.82,0,0,0,26.225,-80.075
0.1,29.44,7,0.76,24,18.375,-78.325
0,29.3,7,0.96,24,18.325,-78.375
0,29.37,0,0,0,18.275,-78.375
0,54.78,0,0,0,18.075,-65.475
0,54.78,0,0,0,18.075,-65.475
0.024,52.7,0,0,0,17.225,-62.675
0.0256,44.64,0,0,0,25.725,-80.125
0.0655,32.71,9,1.86,13,13.225,144.675
0.179,33.57,0,0,43,12.375,109.275
0,33.57,0,0,43,12.375,109.275
0.025,54.38,0,0,0,6.525,117.925
0.25,54.38,0,0,0,6.525,117.925
0.3,44.82,0,0,0,26.225,-80.075
0,54.38,0,0,0,6.525,117.925
0,53.75,0,0,0,6.575,117.925
0,50.56,0,0,0,18.425,-76.925
0,50.56,0,0,0,18.425,-76.925
0,31.58,0,0,0,7.125,134.275
0,29.08,0,0,0,7.425,134.375
0.0421,44.64,0,0,0,25.725,-80.125
0,46.94,0,0,0,18.425,-76.975
0,50.56,0,0,0,18.425,-76.925
0,46.94,0,0,0,18.425,-76.975
0.0274,47.77,12,3.92,7,15.925,-86.025
0,53.75,0,0,0,6.575,117.925
0,50.56,0,0,0,16.025,-86.025
0,47.77,12,3.92,7,15.925,-86.025
0.0465,50.56,0,0,0,16.025,-86.025
0,54.81,0,0,0,6.475,117.925
0.0264,46.42,0,0,0,27.925,-93.575
0.25,34.55,0,0,0,-20.325,148.925
0.1875,33.17,0,0,0,-20.375,148.875
0.0629,34.55,0,0,0,-20.325,148.925
0,33.17,0,0,0,-20.375,148.875
0.1389,42.76,0,0,0,18.175,-78.075
0.025,42.76,0,0,0,18.175,-78.075
0.0408,42.76,0,0,0,18.175,-78.075
0.175,42.76,0,0,0,18.175,-78.075
0.1795,42.76,0,0,0,18.175,-78.075
0.2051,42.76,0,0,0,18.175,-78.075
0.125,37.92,0,0,0,-20.475,149.025
0,37.92,0,0,0,-20.475,149.025
0.0519,44.64,0,0,0,25.725,-80.125
0,49.77,0,0,0,29.475,34.925
0,38.23,0,0,0,22.175,120.675
0,37.57,0,0,0,22.025,120.675
0,39.44,0,0,0,22.075,120.725
0,28.87,0,0,0,22.025,121.025
0,28.87,0,0,0,22.025,121.025
0,49.56,0,0,0,25.575,-80.125
0.1111,44.75,0,0,0,25.825,-80.125
0.1667,43.93,0,0,0,25.775,-80.125
0.1714,45.12,0,0,0,25.775,-80.075
0.2778,43.93,0,0,0,25.775,-80.125
0.4,44.75,0,0,0,25.825,-80.125
0.4857,45.12,0,0,0,25.775,-80.075
0,44.75,0,0,0,25.825,-80.125
0.5333,44.75,0,0,0,25.825,-80.125
0.04,33.15,9,1.33,13,13.625,144.925
0.067,33.15,9,1.33,13,13.625,144.925
0.005,55.76,0,0,0,6.475,117.875
0.0625,29.72,0,0,0,-18.025,146.125
0.0625,29.72,0,0,0,-18.025,146.125
0.06,32.11,9,1.26,13,13.625,144.875
0,33.76,9,1.33,15,13.525,144.925
0.065,41.22,0,0,0,-19.175,146.825
0.0875,41.22,0,0,0,-19.175,146.825
0,28.93,0,0,0,-17.675,146.175
0,28.93,0,0,0,-17.675,146.175
0,55.76,0,0,0,6.475,117.875
0.1325,38.46,0,0,0,-19.125,146.875
0.2425,39.35,0,0,0,-19.175,146.875
0,54.38,0,0,0,6.525,117.925
0,54.81,0,0,0,6.475,117.925
0.3,44.75,0,0,0,25.825,-80.125
0.0286,44.78999,0,0,0,25.875,-80.125
0.0556,44.78999,0,0,0,25.875,-80.125
0.2571,44.78999,0,0,0,25.875,-80.125
0.2778,44.78999,0,0,0,25.875,-80.125
0.13,55.11,0,0,0,25.325,-80.175
0.22,52.49,0,0,0,25.425,-80.125
0.25,55.11,0,0,0,25.325,-80.175
0.1228,50.48,0,0,9,23.625,-166.125
0.0316,51.88,0,0,9,23.625,-166.175
0.08,50.48,0,0,9,23.625,-166.125
0.22,50.84,0,0,0,25.525,-80.125
0.31,49.56,0,0,0,25.575,-80.125
0.0052,30.76,9,2.16,13,13.225,144.625
0,32.71,9,1.86,13,13.225,144.675
0.1353,53.01,0,0,8,23.875,-166.275
0.0719,51.49,0,0,9,23.875,-166.225
0.0902,53.01,0,0,8,23.875,-166.275
0,30.96,0,0,8,12.275,109.375
0,30.96,0,0,8,12.275,109.375
0.012,28.43,0,0,22,12.225,109.325
0.013,28.43,0,0,22,12.225,109.325
0.1429,42.76,0,0,0,18.175,-78.075
0.1463,42.76,0,0,0,18.175,-78.075
0.0325,28.16,0,0,0,18.475,-77.925
0.0588,42.76,0,0,0,18.175,-78.075
0.0909,42.76,0,0,0,18.175,-78.075
0.1,42.76,0,0,0,18.175,-78.075
0.2093,42.76,0,0,0,18.175,-78.075
0,28.16,0,0,0,18.475,-77.925
0.005,28.1,0,0,10,6.075,100.025
0.0075,28.1,0,0,10,6.075,100.025
0.01,28.1,0,0,10,6.075,100.025
0.01,28.1,0,0,10,6.075,100.025
0.01,28.1,0,0,10,6.075,100.025
0.01,28.1,0,0,10,6.075,100.025
0.01,28.1,0,0,10,6.075,100.025
0.01,28.1,0,0,10,6.075,100.025
0,28.1,0,0,10,6.075,100.025
0.0325,34.33,0,0,0,18.475,-77.375
0,34.33,0,0,0,18.475,-77.375
0.035,40.66,0,0,0,18.425,-77.075
0,37.98,0,0,0,18.425,-77.125
0.18,52.89,0,0,0,25.025,-80.125
0.1818,52.89,0,0,0,25.025,-80.125
0.26,53.39001,0,0,0,25.075,-80.125
0.2632,53.39001,0,0,0,25.075,-80.125
0,52.66,0,0,0,25.375,-80.125
0,49.77,0,0,0,29.475,34.925
0.176,52.49,0,0,0,25.425,-80.125
0.181,52.4,0,0,0,25.475,-80.125
0.205,52.4,0,0,0,25.475,-80.125
0.205,52.49,0,0,0,25.425,-80.125
0.25,52.4,0,0,0,25.475,-80.125
0,52.4,0,0,0,25.475,-80.125
0.48,49.18,0,0,0,32.325,-64.725
0.143,50.84,0,0,0,25.525,-80.125
0.069,48.49,0,0,0,25.575,-80.075
0.205,48.49,0,0,0,25.575,-80.075
0.2222,53.68,0,0,0,26.075,-174.025
0.3402,51.34,0,0,0,26.075,-173.975
0.375,47.18,0,0,0,25.625,-80.075
0.444,48.49,0,0,0,25.575,-80.075
0.1354,55.49001,0,0,0,26.025,-174.025
0.1471,54.46,0,0,0,25.975,-173.975
0.1563,53.23,0,0,0,26.025,-173.975
0.0678,53.23,0,0,0,26.025,-173.975
0.091,48.49,0,0,0,25.575,-80.075
0.2,48.49,0,0,0,25.575,-80.075
0.235,49.56,0,0,0,25.575,-80.125
0.429,52.4,0,0,0,25.475,-80.125
0,54.38,0,0,0,6.525,117.925
0.1159,55.21,0,0,0,25.925,-173.975
0.205,52.66,0,0,0,25.375,-80.125
0.207,52.66,0,0,0,25.375,-80.125
0.3148,54.46,0,0,0,25.975,-173.975
0.4255,52.86,0,0,0,25.925,-173.925
0.1553,49.52,0,0,0,26.075,-173.925
0.0722,51.34,0,0,0,26.075,-173.975
0.083,55.11,0,0,0,25.325,-80.175
0.205,52.66,0,0,0,25.375,-80.125
0.25,55.11,0,0,0,25.325,-80.175
0,55.01,0,0,0,25.275,-80.175
0.1765,44.62,0,0,0,25.775,-171.725
0.0862,44.22,0,0,0,25.775,-171.775
0.286,52.66,0,0,0,25.375,-80.125
0.444,52.49,0,0,0,25.425,-80.125
0.6923,49.84,0,0,0,25.775,-171.425
0.025,29.68,0,0,0,4.275,113.825
0.035,29.68,0,0,0,4.275,113.825
0.1111,44.22,0,0,0,25.775,-171.775
0.0538,44.22,0,0,0,25.775,-171.775
0.303,52.23,0,0,0,32.275,-64.775
0.04,29.68,0,0,0,4.275,113.825
0.045,29.68,0,0,0,4.275,113.825
0.73,44.75,0,0,0,25.825,-80.125
0.135,46.36,0,0,0,27.925,-93.625
0.026,46.36,0,0,0,27.925,-93.625
0.032,46.42,0,0,0,27.925,-93.575
0.042,46.36,0,0,0,27.925,-93.625
0.052,46.36,0,0,0,27.925,-93.625
0.057,46.42,0,0,0,27.925,-93.575
0.061,46.36,0,0,0,27.925,-93.625
0.065,46.36,0,0,0,27.925,-93.625
0.0157,30.58,0,0,0,10.725,103.275
0.1786,48.72,0,0,0,19.725,-71.875
0.25,48.72,0,0,0,19.725,-71.875
0.015,45.15001,0,0,0,17.875,-76.825
0.0675,51.17,0,0,0,17.825,-76.925
0.01,43.74,0,0,0,5.725,115.075
0.014,46.39,0,0,0,27.875,-93.825
0.023,46.39,0,0,0,27.875,-93.825
0.024,46.39,0,0,0,27.875,-93.825
0.161,46.39,0,0,0,27.875,-93.825
0,46.39,0,0,0,27.875,-93.825
0.63,55.11,0,0,0,25.325,-80.175
0.91,55.11,0,0,0,25.325,-80.175
0.99,52.49,0,0,0,25.425,-80.125
0,33.07,0,0,8,10.725,103.325
0.1081,48.93999,0,0,0,19.725,-71.825
0.2069,48.93999,0,0,0,19.725,-71.825
0.2727,48.93999,0,0,0,19.725,-71.825
0.3158,48.93999,0,0,0,19.725,-71.825
0.3571,47.76,0,0,0,19.725,-71.775
0.3958,47.76,0,0,0,19.725,-71.775
0.0825,45.15001,0,0,0,17.875,-76.825
0.01,43.74,0,0,0,5.725,115.075
0.106,46.39,0,0,0,27.875,-93.825
0.025,46.39,0,0,0,27.875,-93.825
0.026,46.39,0,0,0,27.875,-93.825
0.028,46.39,0,0,0,27.875,-93.825
0,46.39,0,0,0,27.875,-93.825
0,46.39,0,0,0,27.875,-93.825
0.92,50.84,0,0,0,25.525,-80.125
0.345,53.66,0,0,0,25.675,-79.325
0.0088,28.9,0,0,0,10.675,103.275
0.12,49.98,0,0,0,19.725,-71.925
0.0465,49.98,0,0,0,19.725,-71.925
0.2581,50.16999,0,0,0,19.725,-71.975
0.56,50.16999,0,0,0,19.725,-71.975
0.053,46.42,0,0,0,27.925,-93.575
0.058,46.42,0,0,0,27.925,-93.575
0.075,46.42,0,0,0,27.925,-93.575
0.2329,45.11,0,0,0,26.125,-80.075
0.3043,45.11,0,0,0,26.125,-80.075
0.3151,45.11,0,0,0,26.125,-80.075
0.4615,45.11,0,0,0,26.125,-80.075
0.4615,45.11,0,0,0,26.125,-80.075
0.5217,45.11,0,0,0,26.125,-80.075
0,46.42,0,0,0,27.925,-93.575
0,46.42,0,0,0,27.925,-93.575
0.102,48.72,0,0,0,19.725,-71.875
0.1538,48.72,0,0,0,19.725,-71.875
0.029,46.36,0,0,0,27.925,-93.625
0.06,46.36,0,0,0,27.925,-93.625
0,46.36,0,0,0,27.925,-93.625
0,46.42,0,0,0,27.925,-93.575
0,46.42,0,0,0,27.925,-93.575
0,46.42,0,0,0,27.925,-93.575
0.1375,43.26,0,0,0,-15.975,145.825
0.225,43.26,0,0,0,-15.975,145.825
0.093,49.98,0,0,0,19.725,-71.925
0.2564,49.98,0,0,0,19.725,-71.925
0.0325,44.37,0,0,0,-16.275,145.825
0.2875,46.02,0,0,0,-16.225,145.875
0.51,43.59,0,0,0,-17.125,177.225
0.1111,50.16999,0,0,0,19.725,-71.975
0.4211,50.16999,0,0,0,19.725,-71.975
0.0889,52.91,0,0,0,19.775,-72.025
0.4839,52.91,0,0,0,19.775,-72.025
0,34.49,0,0,0,10.125,99.825
0,34.49,0,0,0,10.125,99.825
0.375,39.35,0,0,0,-16.325,145.475
0.25,38.96,0,0,0,-16.275,145.475
0.4,29.42,0,0,0,10.775,103.225
0.2222,52.88,0,0,0,19.775,-71.975
0.32,52.88,0,0,0,19.775,-71.975
0.0625,40.2,0,0,0,-16.325,145.475
0,40.2,0,0,0,-16.325,145.475
0.29,28.9,0,0,0,10.675,103.275
0.1389,51.45,0,0,0,19.775,-72.125
0.0588,51.45,0,0,0,19.775,-72.125
0.1111,44.46,0,0,0,26.175,-80.075
0.1333,45.11,0,0,0,26.125,-80.075
0.1579,44.46,0,0,0,26.175,-80.075
0.1795,44.46,0,0,0,26.175,-80.075
0.0769,44.46,0,0,0,26.175,-80.075
0.2222,45.11,0,0,0,26.125,-80.075
0.3077,44.46,0,0,0,26.175,-80.075
0.3158,44.46,0,0,0,26.175,-80.075
0.3333,45.11,0,0,0,26.125,-80.075
0.3478,45.11,0,0,0,26.125,-80.075
0.4211,44.2,0,0,0,26.075,-80.125
0.1081,45.12,0,0,0,26.075,-80.075
0.12,45.33,0,0,0,26.025,-80.075
0.1368,50.84,0,0,0,25.525,-80.125
0.1471,45.12,0,0,0,26.075,-80.075
0.1688,50.84,0,0,0,25.525,-80.125
0.2,45.33,0,0,0,26.025,-80.075
0.2083,50.84,0,0,0,25.525,-80.125
0.2433,45.12,0,0,0,26.075,-80.075
0.25,46.01,0,0,0,25.925,-80.075
0.2813,46.01,0,0,0,25.925,-80.075
0.3077,45.73,0,0,0,25.975,-80.075
0.3377,50.84,0,0,0,25.525,-80.125
0.3438,46.27,0,0,0,25.875,-80.075
0.3438,46.27,0,0,0,25.875,-80.075
0.3704,44.2,0,0,0,26.075,-80.125
0.3824,45.12,0,0,0,26.075,-80.075
0.3846,45.73,0,0,0,25.975,-80.075
0.4017,50.84,0,0,0,25.525,-80.125
0.4167,50.84,0,0,0,25.525,-80.125
0.4375,44.94,0,0,0,25.975,-80.125
0.549,44.75,0,0,0,25.825,-80.125
0.625,44.94,0,0,0,25.975,-80.125
0.6275,44.75,0,0,0,25.825,-80.125
0.9259,44.2,0,0,0,26.075,-80.125
0.0225,30.39,0,0,0,7.175,116.875
0.0725,30.39,0,0,0,7.175,116.875
0.1053,45.11,0,0,0,26.125,-80.075
0.2051,45.12,0,0,0,26.075,-80.075
0.25,50.84,0,0,0,25.525,-80.125
0.3393,52.4,0,0,0,25.475,-80.125
0.3636,50.84,0,0,0,25.525,-80.125
0.3947,45.11,0,0,0,26.125,-80.075
0.5,52.4,0,0,0,25.475,-80.125
0.5128,45.12,0,0,0,26.075,-80.075
0.0475,30.02,0,0,0,7.225,116.825
0.012,46.42,0,0,0,27.925,-93.575
0.0015,46.42,0,0,0,27.925,-93.575
0,47.41,0,0,0,4.925,118.275
0,47.41,0,0,0,4.925,118.275
0,47.41,0,0,0,4.925,118.275
0,47.41,0,0,0,4.925,118.275
0,47.41,0,0,0,4.925,118.275
0,47.41,0,0,0,4.925,118.275
0.193,47.18,0,0,0,25.625,-80.075
0.2041,47.61,0,0,0,25.625,-80.125
0.2157,48.49,0,0,0,25.575,-80.075
0.2586,46.03,0,0,0,25.675,-80.075
0.353,48.49,0,0,0,25.575,-80.075
0.3895,49.56,0,0,0,25.575,-80.125
0.3966,46.03,0,0,0,25.675,-80.075
0.4,49.56,0,0,0,25.575,-80.125
0.4386,47.18,0,0,0,25.625,-80.075
0.4444,49.56,0,0,0,25.575,-80.125
0.551,47.61,0,0,0,25.625,-80.125
0.91,49.56,0,0,0,25.575,-80.125
0,49.51,0,0,0,4.875,118.125
0,54.1,0,0,0,4.125,118.025
0,47.98,0,0,0,4.925,118.225
0,47.98,0,0,0,4.925,118.225
0,47.98,0,0,0,4.925,118.225
0,47.98,0,0,0,4.925,118.225
0,47.23,0,0,0,4.975,118.225
0,45.92001,0,0,0,4.125,118.275
0.225,46.39,0,0,0,27.875,-93.825
0.003,46.39,0,0,0,27.875,-93.825
0.003,46.39,0,0,0,27.875,-93.825
0.1714,42.76,0,0,0,18.175,-78.075
0.0556,42.76,0,0,0,18.175,-78.075
0.0909,42.76,0,0,0,18.175,-78.075
0,42.76,0,0,0,18.175,-78.075
0,47.23,0,0,0,4.975,118.225
0,47.98,0,0,0,4.925,118.225
0,47.23,0,0,0,4.975,118.225
0,47.41,0,0,0,4.925,118.275
0,47.41,0,0,0,4.925,118.275
0,47.41,0,0,0,4.925,118.275
0.1842,45.36,0,0,0,25.925,-80.125
0.0968,44.78999,0,0,0,25.875,-80.125
0.3158,45.36,0,0,0,25.925,-80.125
0.4063,44.78999,0,0,0,25.875,-80.125
0.4194,44.78999,0,0,0,25.875,-80.125
0.5,44.78999,0,0,0,25.875,-80.125
0.5714,45.36,0,0,0,25.925,-80.125
0.5789,44.75,0,0,0,25.825,-80.125
0.6563,44.78999,0,0,0,25.875,-80.125
0.7143,45.36,0,0,0,25.925,-80.125
0.75,44.78999,0,0,0,25.875,-80.125
0.7895,44.75,0,0,0,25.825,-80.125
0,47.41,0,0,0,4.925,118.275
0,47.41,0,0,0,4.925,118.275
0,47.41,0,0,0,4.925,118.275
0.0308,44.67,0,0,0,26.275,-80.075
0.16,45.49,0,0,0,26.325,-80.075
0.1739,45.11,0,0,0,26.125,-80.075
0.2308,44.67,0,0,0,26.275,-80.075
0.2857,44.82,0,0,0,26.225,-80.075
0.3043,45.11,0,0,0,26.125,-80.075
0.36,45.49,0,0,0,26.325,-80.075
0.5,44.67,0,0,0,26.275,-80.075
0,44.67,0,0,0,26.275,-80.075
0.125,35.59,0,0,0,-27.425,153.525
0.06,35.59,0,0,0,-27.425,153.525
0.675,54.93999,0,0,0,-16.875,146.225
0.125,36.69,0,0,0,-27.375,153.575
0.025,36.69,0,0,0,-27.375,153.575
0.16,53.38,0,0,0,25.025,-80.175
0.61,55.11,0,0,0,25.325,-80.175
0.0474,32.36,9,1.35,13,13.475,144.825
0,49.77,0,0,0,29.475,34.925
0.0088,39.67,0,0,0,4.275,73.025
0.01,37.49,0,0,0,4.075,72.975
0.0375,37.49,0,0,0,4.075,72.975
0.03,39.67,0,0,0,4.275,73.025
0.0263,33.56,9,1.45,13,13.375,144.775
0.05,33.18,0,0,0,27.475,52.575
0.05,33.04,0,0,0,27.425,52.575
0.1,33.21,0,0,0,27.475,52.625
0.015,35.81,0,0,0,4.025,72.825
0.0375,35.81,0,0,0,4.025,72.825
0.005,42.4,0,0,0,3.475,72.825
0.01,42.4,0,0,0,3.475,72.825
0.02,55.53,10,1.56,8,22.325,38.875
0.3729,45.12,0,0,0,25.775,-80.075
0.5,45.12,0,0,0,25.775,-80.075
0.5424,45.12,0,0,0,25.775,-80.075
1,45.12,0,0,0,25.775,-80.075
0.04,40.25,0,0,0,26.675,-80.025
0.04,40.25,0,0,0,26.675,-80.025
0.0833,40.25,0,0,0,26.675,-80.025
0.0833,40.25,0,0,0,26.675,-80.025
0.1,39.11,0,0,0,26.725,-80.025
0.1,39.11,0,0,0,26.725,-80.025
0,40.25,0,0,0,26.675,-80.025
0,39.11,0,0,0,26.725,-80.025
0,39.11,0,0,0,26.725,-80.025
0.133,30.77,0,0,0,8.025,98.825
0.15,30.77,0,0,0,8.025,98.825
0,33.96,0,0,0,-14.275,-170.675
0,33.96,0,0,0,-14.275,-170.675
0,33.96,0,0,0,-14.275,-170.675
0,33.96,0,0,0,-14.275,-170.675
0.125,53.14,0,0,8,19.075,-69.125
0.0417,53.14,0,0,8,19.075,-69.125
0.0833,53.14,0,0,8,19.075,-69.125
0.0938,53.14,0,0,8,19.075,-69.125
0,55.89,0,0,10,19.025,-69.175
0,53.14,0,0,8,19.075,-69.125
0.04,37.07,0,0,0,11.225,119.375
0.1364,44.94,0,0,0,25.975,-80.125
0.1563,45.39,0,0,0,25.825,-80.075
0.0526,46.01,0,0,0,25.925,-80.075
0.0909,45.39,0,0,0,25.825,-80.075
0.2143,45.39,0,0,0,25.825,-80.075
0.2143,45.39,0,0,0,25.825,-80.075
0.2273,44.94,0,0,0,25.975,-80.125
0.2353,44.75,0,0,0,25.825,-80.125
0.3125,45.39,0,0,0,25.825,-80.075
0.3636,45.73,0,0,0,25.975,-80.075
0.3846,44.94,0,0,0,25.975,-80.125
0.5128,44.94,0,0,0,25.975,-80.125
0.54,53.39001,0,0,0,25.075,-80.125
0.5882,44.75,0,0,0,25.825,-80.125
0.5909,45.73,0,0,0,25.975,-80.075
0,45.39,0,0,0,25.825,-80.075
0.64,53.39001,0,0,0,25.075,-80.125
0.6757,45.36,0,0,0,25.925,-80.125
0.7027,45.36,0,0,0,25.925,-80.125
0.93,52.89,0,0,0,25.025,-80.125
0.14,55.43,0,0,0,17.725,-64.875
0.1034,49.56,0,0,0,25.575,-80.125
0.1724,49.56,0,0,0,25.575,-80.125
0.1833,46.03,0,0,0,25.675,-80.075
0.233,50.84,0,0,0,25.525,-80.125
0.2667,46.03,0,0,0,25.675,-80.075
0.3409,43.93,0,0,0,25.775,-80.125
0.3784,52.4,0,0,0,25.475,-80.125
0.3878,44.64,0,0,0,25.725,-80.125
0.4091,43.93,0,0,0,25.775,-80.125
0.4175,50.84,0,0,0,25.525,-80.125
0.45,44.64,0,0,0,25.725,-80.125
0.4685,52.4,0,0,0,25.475,-80.125
0.5306,44.64,0,0,0,25.725,-80.125
0.04,55.52,0,0,0,17.725,-64.525
0.05,54.04,0,0,0,17.725,-64.675
0.07,54.38,0,0,0,17.725,-64.575
0.1191,44.87,0,0,0,26.475,-80.025
0.0238,44.87,0,0,0,26.475,-80.025
0.0909,42.79,0,0,0,26.575,-80.025
0.0909,42.79,0,0,0,26.575,-80.025
0.4167,42.79,0,0,0,26.575,-80.025
0.5,44.78999,0,0,0,25.875,-80.125
